2.529375000000000000e+02,-8.925000000000000000e+01,-6.875000000000000000e-01,-3.125000000000000000e-01,-1.875000000000000000e-01,2.500000000000000000e-01,-1.875000000000000000e-01,-2.500000000000000000e-01,0.000000000000000000e+00,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,4.375000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.250000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.875000000000000000e-01,2.500000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.875000000000000000e-01,-3.125000000000000000e-01,0.000000000000000000e+00,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,5.000000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.250000000000000000e-01,-8.750000000000000000e-01,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.875000000000000000e-01,6.250000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01,-5.625000000000000000e-01,-2.500000000000000000e-01,6.250000000000000000e-02,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,5.625000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.875000000000000000e-01,6.250000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01,-5.000000000000000000e-01,-3.750000000000000000e-01,6.250000000000000000e-02,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,6.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-2.500000000000000000e-01,-6.250000000000000000e-02,-8.750000000000000000e-01,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.875000000000000000e-01,5.625000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-5.000000000000000000e-01,-3.750000000000000000e-01,6.250000000000000000e-02,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,6.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-4.375000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.875000000000000000e-01,2.500000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-01,-6.250000000000000000e-02,0.000000000000000000e+00,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,6.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-5.000000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.875000000000000000e-01,3.750000000000000000e-01,6.250000000000000000e-02,-6.250000000000000000e-02,-5.000000000000000000e-01,6.250000000000000000e-02,0.000000000000000000e+00,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,6.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-5.000000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.875000000000000000e-01,1.062500000000000000e+00,8.125000000000000000e-01,-6.250000000000000000e-02,-3.750000000000000000e-01,0.000000000000000000e+00,1.875000000000000000e-01,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,6.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-5.625000000000000000e-01,1.875000000000000000e-01,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.875000000000000000e-01,1.062500000000000000e+00,8.125000000000000000e-01,-6.250000000000000000e-02,-5.000000000000000000e-01,-6.250000000000000000e-02,5.625000000000000000e-01,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,4.375000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-3.750000000000000000e-01,2.500000000000000000e-01,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.875000000000000000e-01,1.250000000000000000e+00,8.125000000000000000e-01,-6.250000000000000000e-02,-5.000000000000000000e-01,-6.250000000000000000e-02,5.625000000000000000e-01,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,2.500000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,1.875000000000000000e-01,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,1.000000000000000000e+00,5.625000000000000000e-01,-6.250000000000000000e-02,-3.750000000000000000e-01,0.000000000000000000e+00,3.750000000000000000e-01,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,2.500000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,6.250000000000000000e-02,1.250000000000000000e-01,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,6.250000000000000000e-01,6.250000000000000000e-02,-6.250000000000000000e-02,0.000000000000000000e+00,-6.250000000000000000e-02,-6.250000000000000000e-02,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,2.500000000000000000e-01,1.875000000000000000e-01,-6.250000000000000000e-02,6.250000000000000000e-02,1.250000000000000000e-01,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,6.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,0.000000000000000000e+00,-6.250000000000000000e-02,-6.250000000000000000e-02,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,3.750000000000000000e-01,3.125000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01,6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,3.750000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.250000000000000000e-01,-5.000000000000000000e-01,6.250000000000000000e-02,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,8.125000000000000000e-01,1.250000000000000000e-01,-6.250000000000000000e-02,2.500000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,3.750000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.250000000000000000e-01,-5.000000000000000000e-01,6.250000000000000000e-02,2.567500000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,1.000000000000000000e+00,-6.250000000000000000e-02,-6.250000000000000000e-02,2.500000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,3.750000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-5.625000000000000000e-01,0.000000000000000000e+00,2.568125000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,8.750000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,6.250000000000000000e-02,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,4.375000000000000000e-01,-6.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-01,0.000000000000000000e+00,2.568125000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,8.750000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.875000000000000000e-01,-1.875000000000000000e-01,-6.875000000000000000e-01,1.000000000000000000e+00
2.529375000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,5.625000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.875000000000000000e-01,-5.000000000000000000e-01,0.000000000000000000e+00,2.568125000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,6.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.875000000000000000e-01,-1.875000000000000000e-01,-6.875000000000000000e-01,1.000000000000000000e+00
2.530000000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,6.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-3.125000000000000000e-01,-5.000000000000000000e-01,0.000000000000000000e+00,2.568125000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,6.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.875000000000000000e-01,-1.875000000000000000e-01,-8.750000000000000000e-01,1.000000000000000000e+00
2.530000000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,8.125000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-3.125000000000000000e-01,-4.375000000000000000e-01,-6.250000000000000000e-02,2.568125000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,6.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.875000000000000000e-01,-1.250000000000000000e-01,-1.000000000000000000e+00,1.000000000000000000e+00
2.530000000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,4.375000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-4.375000000000000000e-01,-2.500000000000000000e-01,0.000000000000000000e+00,2.568125000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,6.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-2.500000000000000000e-01,-1.250000000000000000e-01,-8.750000000000000000e-01,1.000000000000000000e+00
2.530000000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,4.375000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-5.000000000000000000e-01,-3.750000000000000000e-01,0.000000000000000000e+00,2.568125000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,6.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-2.500000000000000000e-01,6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,3.125000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-5.000000000000000000e-01,-3.750000000000000000e-01,0.000000000000000000e+00,2.568125000000000000e+02,-1.337500000000000000e+01,-6.250000000000000000e-02,5.625000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,3.125000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-3.125000000000000000e-01,-1.875000000000000000e-01,-1.250000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,5.625000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,5.625000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-3.125000000000000000e-01,-3.125000000000000000e-01,1.875000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,6.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.925000000000000000e+01,-6.250000000000000000e-01,6.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.875000000000000000e-01,-4.375000000000000000e-01,1.250000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,4.375000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,6.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.250000000000000000e-01,-5.625000000000000000e-01,2.500000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,5.000000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.250000000000000000e-01,-1.875000000000000000e-01,-6.875000000000000000e-01,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,1.000000000000000000e+00,-1.937500000000000000e+00,0.000000000000000000e+00,-2.500000000000000000e-01,-5.000000000000000000e-01,1.875000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,4.375000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.250000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,7.500000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-2.500000000000000000e-01,-5.000000000000000000e-01,1.875000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,3.125000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-3.750000000000000000e-01,6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,5.000000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-3.125000000000000000e-01,-3.750000000000000000e-01,2.500000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,3.125000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-5.000000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-4.375000000000000000e-01,-3.750000000000000000e-01,3.750000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,1.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-5.000000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-5.000000000000000000e-01,-1.500000000000000000e+00,0.000000000000000000e+00,-4.375000000000000000e-01,-5.000000000000000000e-01,-1.250000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,1.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-5.000000000000000000e-01,-2.500000000000000000e-01,-9.375000000000000000e-01,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-8.750000000000000000e-01,-1.062500000000000000e+00,1.250000000000000000e-01,-3.125000000000000000e-01,-5.625000000000000000e-01,-6.250000000000000000e-02,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,1.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-2.500000000000000000e-01,-1.875000000000000000e-01,-8.125000000000000000e-01,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-8.750000000000000000e-01,-1.062500000000000000e+00,1.250000000000000000e-01,-3.125000000000000000e-01,-5.625000000000000000e-01,0.000000000000000000e+00,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,1.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-2.500000000000000000e-01,-1.875000000000000000e-01,-7.500000000000000000e-01,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-6.250000000000000000e-01,-8.125000000000000000e-01,6.250000000000000000e-02,-3.125000000000000000e-01,-5.625000000000000000e-01,0.000000000000000000e+00,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,1.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,0.000000000000000000e+00,-6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-3.750000000000000000e-01,-6.875000000000000000e-01,-1.875000000000000000e-01,-3.125000000000000000e-01,-4.375000000000000000e-01,6.250000000000000000e-02,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,1.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-3.750000000000000000e-01,-6.250000000000000000e-01,-1.875000000000000000e-01,-3.750000000000000000e-01,-6.250000000000000000e-01,1.875000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,2.500000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-4.375000000000000000e-01,-1.250000000000000000e-01,-1.875000000000000000e-01,-3.125000000000000000e-01,-3.750000000000000000e-01,1.250000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-5.000000000000000000e-01,-3.125000000000000000e-01,0.000000000000000000e+00,-3.750000000000000000e-01,-4.375000000000000000e-01,3.125000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,-1.875000000000000000e-01,-5.625000000000000000e-01,-2.500000000000000000e-01,-1.875000000000000000e-01,-6.250000000000000000e-02,-7.500000000000000000e-01,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,6.250000000000000000e-02,-5.000000000000000000e-01,-3.750000000000000000e-01,2.500000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,-2.500000000000000000e-01,-1.250000000000000000e-01,-3.125000000000000000e-01,-4.375000000000000000e-01,-1.250000000000000000e-01,-8.125000000000000000e-01,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-1.250000000000000000e-01,-2.500000000000000000e-01,-1.875000000000000000e-01,-5.625000000000000000e-01,-3.125000000000000000e-01,3.125000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,-5.000000000000000000e-01,-1.250000000000000000e-01,-4.375000000000000000e-01,-4.375000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-1.250000000000000000e-01,-2.500000000000000000e-01,-1.875000000000000000e-01,-5.625000000000000000e-01,-4.375000000000000000e-01,5.000000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,-6.250000000000000000e-01,-6.250000000000000000e-02,-3.750000000000000000e-01,-5.625000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-01,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-6.875000000000000000e-01,-1.250000000000000000e-01,-2.500000000000000000e-01,-5.000000000000000000e-01,-6.250000000000000000e-01,4.375000000000000000e-01,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,-5.625000000000000000e-01,2.500000000000000000e-01,-6.250000000000000000e-02,-3.750000000000000000e-01,-6.250000000000000000e-02,-8.125000000000000000e-01,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-9.375000000000000000e-01,-4.375000000000000000e-01,-1.875000000000000000e-01,-4.375000000000000000e-01,-5.625000000000000000e-01,6.250000000000000000e-02,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,-5.625000000000000000e-01,2.500000000000000000e-01,-6.250000000000000000e-02,-4.375000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.530000000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-9.375000000000000000e-01,-4.375000000000000000e-01,-1.875000000000000000e-01,-2.500000000000000000e-01,-6.250000000000000000e-01,-6.250000000000000000e-02,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,-6.250000000000000000e-01,3.750000000000000000e-01,-6.250000000000000000e-02,-1.875000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-1.062500000000000000e+00,-4.375000000000000000e-01,-1.875000000000000000e-01,-2.500000000000000000e-01,-6.250000000000000000e-01,-6.250000000000000000e-02,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,-5.000000000000000000e-01,3.750000000000000000e-01,-6.250000000000000000e-02,-1.875000000000000000e-01,1.875000000000000000e-01,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-1.187500000000000000e+00,-4.375000000000000000e-01,0.000000000000000000e+00,-3.125000000000000000e-01,-5.000000000000000000e-01,0.000000000000000000e+00,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,-6.250000000000000000e-01,6.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.875000000000000000e-01,-6.250000000000000000e-02,1.000000000000000000e+00
2.529375000000000000e+02,-8.918750000000000000e+01,-6.250000000000000000e-01,-8.750000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01,-3.750000000000000000e-01,-3.125000000000000000e-01,0.000000000000000000e+00,2.568125000000000000e+02,-1.343750000000000000e+01,-6.250000000000000000e-02,-6.250000000000000000e-01,5.625000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01,1.875000000000000000e-01,-6.250000000000000000e-02,1.000000000000000000e+00
